timestamp,ticker,action,quantity,exchange,price,commission
2011-09-26 00:00:00,IEI,SLD,2000,ARCA,121.62,10.0
2011-09-26 00:00:00,TLT,BOT,2341,ARCA,118.89,11.705
2011-09-28 00:00:00,IEI,BOT,2000,ARCA,121.34,10.0
2011-09-28 00:00:00,TLT,SLD,2341,ARCA,117.03,11.705
2011-09-30 00:00:00,IEI,BOT,2000,ARCA,121.48,10.0
2011-09-30 00:00:00,TLT,SLD,2301,ARCA,120.8,11.505
2011-10-04 00:00:00,IEI,SLD,2000,ARCA,121.57,10.0
2011-10-04 00:00:00,TLT,BOT,2301,ARCA,122.24,11.505
2011-10-06 00:00:00,IEI,SLD,2000,ARCA,121.02,10.0
2011-10-06 00:00:00,TLT,BOT,2321,ARCA,119.12,11.605
2011-10-07 00:00:00,IEI,BOT,2000,ARCA,120.68,10.0
2011-10-07 00:00:00,TLT,SLD,2321,ARCA,118.24,11.605
2011-10-10 00:00:00,IEI,SLD,2000,ARCA,120.34,10.0
2011-10-10 00:00:00,TLT,BOT,2359,ARCA,116.57,11.795
2011-10-11 00:00:00,IEI,BOT,2000,ARCA,120.35,10.0
2011-10-11 00:00:00,TLT,SLD,2359,ARCA,116.18,11.795
2011-10-12 00:00:00,IEI,SLD,2000,ARCA,120.27,10.0
2011-10-12 00:00:00,TLT,BOT,2400,ARCA,114.49,12.0
2011-10-13 00:00:00,IEI,BOT,2000,ARCA,120.51,10.0
2011-10-13 00:00:00,TLT,SLD,2400,ARCA,115.63,12.0
2011-10-14 00:00:00,IEI,SLD,2000,ARCA,120.42,10.0
2011-10-14 00:00:00,TLT,BOT,2414,ARCA,113.95,12.07
2011-10-17 00:00:00,IEI,BOT,2000,ARCA,120.65,10.0
2011-10-17 00:00:00,TLT,SLD,2414,ARCA,115.92,12.07
2011-10-21 00:00:00,IEI,SLD,2000,ARCA,120.68,10.0
2011-10-21 00:00:00,TLT,BOT,2437,ARCA,113.13,12.185
2011-10-24 00:00:00,IEI,BOT,2000,ARCA,120.6,10.0
2011-10-24 00:00:00,TLT,SLD,2437,ARCA,113.32,12.185
2011-10-25 00:00:00,IEI,BOT,2000,ARCA,121.12,10.0
2011-10-25 00:00:00,TLT,SLD,2381,ARCA,116.2,11.905
2011-10-26 00:00:00,IEI,SLD,2000,ARCA,120.7,10.0
2011-10-26 00:00:00,TLT,BOT,2381,ARCA,114.17,11.905
2011-10-27 00:00:00,IEI,SLD,2000,ARCA,120.14,10.0
2011-10-27 00:00:00,TLT,BOT,2488,ARCA,110.3,12.44
2011-10-28 00:00:00,IEI,BOT,2000,ARCA,120.52,10.0
2011-10-28 00:00:00,TLT,SLD,2488,ARCA,111.46,12.44
2011-10-31 00:00:00,IEI,BOT,2000,ARCA,121.31,10.0
2011-10-31 00:00:00,TLT,SLD,2391,ARCA,115.88,11.955
2011-11-02 00:00:00,IEI,SLD,2000,ARCA,121.63,10.0
2011-11-02 00:00:00,TLT,BOT,2391,ARCA,117.96,11.955
2011-11-03 00:00:00,IEI,SLD,2000,ARCA,121.47,10.0
2011-11-03 00:00:00,TLT,BOT,2381,ARCA,116.34,11.905
2011-11-04 00:00:00,IEI,BOT,2000,ARCA,121.56,10.0
2011-11-04 00:00:00,TLT,SLD,2381,ARCA,116.48,11.905
2011-11-08 00:00:00,IEI,SLD,2000,ARCA,121.41,10.0
2011-11-08 00:00:00,TLT,BOT,2393,ARCA,115.72,11.965
2011-11-09 00:00:00,IEI,BOT,2000,ARCA,121.68,10.0
2011-11-09 00:00:00,TLT,SLD,2393,ARCA,118.12,11.965
2011-11-10 00:00:00,IEI,SLD,2000,ARCA,121.56,10.0
2011-11-10 00:00:00,TLT,BOT,2382,ARCA,116.36,11.91
2011-11-11 00:00:00,IEI,BOT,2000,ARCA,121.34,10.0
2011-11-11 00:00:00,TLT,SLD,2382,ARCA,115.65,11.91
2011-11-14 00:00:00,IEI,BOT,2000,ARCA,121.64,10.0
2011-11-14 00:00:00,TLT,SLD,2361,ARCA,117.51,11.805
2011-11-15 00:00:00,IEI,SLD,2000,ARCA,121.55,10.0
2011-11-15 00:00:00,TLT,BOT,2361,ARCA,117.35,11.805
2011-11-22 00:00:00,IEI,BOT,2000,ARCA,121.75,10.0
2011-11-22 00:00:00,TLT,SLD,2287,ARCA,121.39,11.435
2011-11-23 00:00:00,IEI,SLD,2000,ARCA,121.88,10.0
2011-11-23 00:00:00,TLT,BOT,2287,ARCA,122.58,11.435
2011-11-25 00:00:00,IEI,SLD,2000,ARCA,121.66,10.0
2011-11-25 00:00:00,TLT,BOT,2296,ARCA,120.8,11.48
2011-11-28 00:00:00,IEI,BOT,2000,ARCA,121.68,10.0
2011-11-28 00:00:00,TLT,SLD,2296,ARCA,120.74,11.48
2011-11-30 00:00:00,IEI,SLD,2000,ARCA,121.43,10.0
2011-11-30 00:00:00,TLT,BOT,2349,ARCA,117.88,11.745
2011-12-01 00:00:00,IEI,BOT,2000,ARCA,121.31,10.0
2011-12-01 00:00:00,TLT,SLD,2349,ARCA,117.0,11.745
2011-12-02 00:00:00,IEI,BOT,2000,ARCA,121.55,10.0
2011-12-02 00:00:00,TLT,SLD,2333,ARCA,118.64,11.665
2011-12-05 00:00:00,IEI,SLD,2000,ARCA,121.47,10.0
2011-12-05 00:00:00,TLT,BOT,2333,ARCA,118.4,11.665
2011-12-06 00:00:00,IEI,SLD,2000,ARCA,121.45,10.0
2011-12-06 00:00:00,TLT,BOT,2358,ARCA,117.27,11.79
2011-12-07 00:00:00,IEI,BOT,2000,ARCA,121.67,10.0
2011-12-07 00:00:00,TLT,SLD,2358,ARCA,117.69,11.79
2011-12-08 00:00:00,IEI,BOT,2000,ARCA,121.91,10.0
2011-12-08 00:00:00,TLT,SLD,2330,ARCA,119.16,11.65
2011-12-09 00:00:00,IEI,SLD,2000,ARCA,121.71,10.0
2011-12-09 00:00:00,TLT,BOT,2330,ARCA,116.71,11.65
2011-12-12 00:00:00,IEI,BOT,2000,ARCA,121.82,10.0
2011-12-12 00:00:00,TLT,SLD,2350,ARCA,118.01,11.75
2011-12-13 00:00:00,IEI,SLD,2000,ARCA,121.93,10.0
2011-12-13 00:00:00,TLT,BOT,2350,ARCA,119.11,11.75
2011-12-14 00:00:00,IEI,BOT,2000,ARCA,122.0,10.0
2011-12-14 00:00:00,TLT,SLD,2289,ARCA,121.36,11.445
2011-12-15 00:00:00,IEI,SLD,2000,ARCA,121.91,10.0
2011-12-15 00:00:00,TLT,BOT,2289,ARCA,120.91,11.445
2011-12-16 00:00:00,IEI,BOT,2000,ARCA,122.23,10.0
2011-12-16 00:00:00,TLT,SLD,2275,ARCA,122.32,11.375
2011-12-20 00:00:00,IEI,SLD,2000,ARCA,121.93,10.0
2011-12-20 00:00:00,TLT,BOT,2275,ARCA,120.78,11.375
2011-12-21 00:00:00,IEI,SLD,2000,ARCA,121.69,10.0
2011-12-21 00:00:00,TLT,BOT,2326,ARCA,119.1,11.63
2011-12-22 00:00:00,IEI,BOT,2000,ARCA,121.74,10.0
2011-12-22 00:00:00,TLT,SLD,2326,ARCA,119.6,11.63
2011-12-23 00:00:00,IEI,SLD,2000,ARCA,121.45,10.0
2011-12-23 00:00:00,TLT,BOT,2338,ARCA,118.27,11.69
2011-12-27 00:00:00,IEI,BOT,2000,ARCA,121.34,10.0
2011-12-27 00:00:00,TLT,SLD,2338,ARCA,118.45,11.69
2011-12-28 00:00:00,IEI,BOT,2000,ARCA,121.66,10.0
2011-12-28 00:00:00,TLT,SLD,2291,ARCA,120.64,11.455
2011-12-29 00:00:00,IEI,SLD,2000,ARCA,121.76,10.0
2011-12-29 00:00:00,TLT,BOT,2291,ARCA,120.86,11.455
2012-01-03 00:00:00,IEI,SLD,2000,ARCA,121.68,10.0
2012-01-03 00:00:00,TLT,BOT,2314,ARCA,119.43,11.57
2012-01-05 00:00:00,IEI,BOT,2000,ARCA,121.67,10.0
2012-01-05 00:00:00,TLT,SLD,2314,ARCA,117.8,11.57
2012-01-11 00:00:00,IEI,BOT,2000,ARCA,122.09,10.0
2012-01-11 00:00:00,TLT,SLD,2314,ARCA,119.86,11.57
2012-01-12 00:00:00,IEI,SLD,2000,ARCA,122.03,10.0
2012-01-12 00:00:00,TLT,BOT,2314,ARCA,119.69,11.57
2012-01-18 00:00:00,IEI,SLD,2000,ARCA,122.22,10.0
2012-01-18 00:00:00,TLT,BOT,2314,ARCA,119.97,11.57
2012-01-23 00:00:00,IEI,BOT,2000,ARCA,121.64,10.0
2012-01-23 00:00:00,TLT,SLD,2314,ARCA,116.24,11.57
2012-01-26 00:00:00,IEI,BOT,2000,ARCA,122.47,10.0
2012-01-26 00:00:00,TLT,SLD,2363,ARCA,117.71,11.815
2012-01-27 00:00:00,IEI,SLD,2000,ARCA,122.55,10.0
2012-01-27 00:00:00,TLT,BOT,2363,ARCA,118.08,11.815
2012-01-30 00:00:00,IEI,BOT,2000,ARCA,122.67,10.0
2012-01-30 00:00:00,TLT,SLD,2332,ARCA,119.47,11.66
2012-02-01 00:00:00,IEI,SLD,2000,ARCA,122.57,10.0
2012-02-01 00:00:00,TLT,BOT,2332,ARCA,119.18,11.66
2012-02-03 00:00:00,IEI,SLD,2000,ARCA,122.27,10.0
2012-02-03 00:00:00,TLT,BOT,2379,ARCA,116.57,11.895
2012-02-06 00:00:00,IEI,BOT,2000,ARCA,122.41,10.0
2012-02-06 00:00:00,TLT,SLD,2379,ARCA,117.73,11.895
2012-02-07 00:00:00,IEI,SLD,2000,ARCA,122.11,10.0
2012-02-07 00:00:00,TLT,BOT,2382,ARCA,116.27,11.91
2012-02-08 00:00:00,IEI,BOT,2000,ARCA,122.09,10.0
2012-02-08 00:00:00,TLT,SLD,2382,ARCA,116.36,11.91
2012-02-10 00:00:00,IEI,BOT,2000,ARCA,122.19,10.0
2012-02-10 00:00:00,TLT,SLD,2369,ARCA,116.99,11.845
2012-02-13 00:00:00,IEI,SLD,2000,ARCA,122.07,10.0
2012-02-13 00:00:00,TLT,BOT,2369,ARCA,117.14,11.845
2012-02-21 00:00:00,IEI,SLD,2000,ARCA,121.64,10.0
2012-02-21 00:00:00,TLT,BOT,2393,ARCA,115.29,11.965
2012-02-22 00:00:00,IEI,BOT,2000,ARCA,121.92,10.0
2012-02-22 00:00:00,TLT,SLD,2393,ARCA,116.74,11.965
2012-03-01 00:00:00,IEI,SLD,2000,ARCA,121.69,10.0
2012-03-01 00:00:00,TLT,BOT,2374,ARCA,116.06,11.87
2012-03-02 00:00:00,IEI,BOT,2000,ARCA,122.04,10.0
2012-03-02 00:00:00,TLT,SLD,2374,ARCA,117.15,11.87
2012-03-06 00:00:00,IEI,BOT,2000,ARCA,122.11,10.0
2012-03-06 00:00:00,TLT,SLD,2351,ARCA,117.63,11.755
2012-03-07 00:00:00,IEI,SLD,2000,ARCA,122.0,10.0
2012-03-07 00:00:00,TLT,BOT,2351,ARCA,116.91,11.755
2012-03-08 00:00:00,IEI,SLD,2000,ARCA,121.82,10.0
2012-03-08 00:00:00,TLT,BOT,2383,ARCA,115.74,11.915
2012-03-09 00:00:00,IEI,BOT,2000,ARCA,121.81,10.0
2012-03-09 00:00:00,TLT,SLD,2383,ARCA,115.97,11.915
2012-03-13 00:00:00,IEI,SLD,2000,ARCA,121.24,10.0
2012-03-13 00:00:00,TLT,BOT,2410,ARCA,113.91,12.05
2012-03-15 00:00:00,IEI,BOT,2000,ARCA,120.68,10.0
2012-03-15 00:00:00,TLT,SLD,2410,ARCA,111.21,12.05
2012-03-19 00:00:00,IEI,SLD,2000,ARCA,120.21,10.0
2012-03-19 00:00:00,TLT,BOT,2472,ARCA,110.1,12.36
2012-03-20 00:00:00,IEI,BOT,2000,ARCA,120.12,10.0
2012-03-20 00:00:00,TLT,SLD,2472,ARCA,110.54,12.36
2012-03-21 00:00:00,IEI,BOT,2000,ARCA,120.47,10.0
2012-03-21 00:00:00,TLT,SLD,2440,ARCA,111.79,12.2
2012-03-22 00:00:00,IEI,SLD,2000,ARCA,120.59,10.0
2012-03-22 00:00:00,TLT,BOT,2440,ARCA,112.15,12.2
2012-03-30 00:00:00,IEI,SLD,2000,ARCA,121.1,10.0
2012-03-30 00:00:00,TLT,BOT,2444,ARCA,112.2,12.22
2012-04-02 00:00:00,IEI,BOT,2000,ARCA,121.12,10.0
2012-04-02 00:00:00,TLT,SLD,2444,ARCA,112.53,12.22
2012-04-03 00:00:00,IEI,SLD,2000,ARCA,120.66,10.0
